destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Sabana de la Mar,República Dominicana,Excursión a Cayo Levantado,"27.422,50 CL$",CLP,4 opiniones,190 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/excursion-cayo-levantado/,2026-02-01
Sabana de la Mar,República Dominicana,Free tour por Samaná,¡Gratis!,CLP,2 opiniones,171 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/free-tour-samana/,2026-02-01
Sabana de la Mar,República Dominicana,Tirolina en Samaná,"68.556,26 CL$",CLP,3 opiniones,76 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/samana/tirolina-samana/,2026-02-01
Sabana de la Mar,República Dominicana,Ferry a Sabana de la Mar,"9.140,83 CL$",CLP,Sin valorar,27 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/ferry-sabana-mar/,2026-02-01
Sabana de la Mar,República Dominicana,Crucero privado por Samaná y Los Haitises con noche a bordo,"1.535.660,33 CL$",CLP,Sin valorar,8 viajeros,Hacienda Cocuyo,info@haciendacocuyo.com,18098543145,"VICTOR ESTEVE CAVALLER | Carretera Samana . Sector Monte Rojo, Samaná, República Dominicana",https://www.civitatis.com/es/samana/crucero-privado-samana-haitises/,2026-02-01
Sabana de la Mar,República Dominicana,Paseo en catamarán por la bahía de Samaná,"82.267,51 CL$",CLP,Sin valorar,27 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/paseo-catamaran-bahia-samana/,2026-02-01
Sabana de la Mar,República Dominicana,Paseo en catamarán por la bahía de Samaná,"82.267,51 CL$",CLP,Sin valorar,27 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/paseo-catamaran-bahia-samana/,2026-02-01
Sabana de la Mar,República Dominicana,Excursión al Salto de La Jalda con paseo a caballo,"90.494,26 CL$",CLP,Sin valorar,,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-salto-jalda-paseo-caballo/,2026-02-01
Sabana de la Mar,República Dominicana,Excursión en catamarán a Playa Esmeralda y Montaña Redonda,"86.837,93 CL$",CLP,Sin valorar,24 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-catamaran-playa-esmeralda-montana-redonda/,2026-02-01
Sabana de la Mar,República Dominicana,Excursión a las playas Onda y Ermitaño,"68.556,26 CL$",CLP,4 opiniones,175 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-playas-onda-ermitano/,2026-02-01
Baní,República Dominicana,Excursión al lago Enriquillo,"132.542,11 CL$",CLP,Sin valorar,42 viajeros,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/bani/excursion-lago-enriquillo/,2026-02-01
Baní,República Dominicana,Tour por Baní,"63.985,84 CL$",CLP,Sin valorar,7 viajeros,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/bani/tour-bani/,2026-02-01
Baní,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Baní,República Dominicana,Traslados en Baní,"13.711,25 CL$",CLP,7.441 opiniones,163.099 viajeros,No especificado / Único,N/A,N/A,N/A,https://www.civitatis.com/es/bani/traslados/,2026-02-01
Bahía de las Águilas,República Dominicana,Tour en lancha por Bahía de las Águilas,"59.415,42 CL$",CLP,Sin valorar,32 viajeros,Bahia De Las Aguilas Tours,bahiadelasaguilastours@gmail.com,18092046017,"BAHIA TOURS & TRAVEL BT&T | av romulo betancourt, Santo Domingo, República Dominicana",https://www.civitatis.com/es/bahia-de-las-aguilas/tour-lancha-bahia-aguilas/,2026-02-01
Bahía de las Águilas,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Miches,República Dominicana,Excursión a Montaña Redonda + Tour en quad por la playa El Limón,"65.814,01 CL$",CLP,2 opiniones,29 viajeros,Montaña Redonda Paradise,info@greatdestiny.co,809-481-0712,"Montaña Redonda Paradise, S.R.L. | C/ Duarte 48, El Cedro de Miches, Miches, República Dominicana",https://www.civitatis.com/es/miches/excursion-montana-redonda-quad-playa-limon/,2026-02-01
Miches,República Dominicana,Avistamiento de ballenas en Miches,"68.556,26 CL$",CLP,Sin valorar,80 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/miches/avistamiento-ballenas-miches/,2026-02-01
Miches,República Dominicana,Tour en quad por Miches,"68.556,26 CL$",CLP,Sin valorar,31 viajeros,Montaña Redonda Paradise,info@greatdestiny.co,809-481-0712,"Montaña Redonda Paradise, S.R.L. | C/ Duarte 48, El Cedro de Miches, Miches, República Dominicana",https://www.civitatis.com/es/miches/tour-quad-miches/,2026-02-01
Miches,República Dominicana,Snorkel en la piscina natural Media Luna,"77.697,10 CL$",CLP,Sin valorar,35 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/miches/snorkel-piscina-natural-media-luna/,2026-02-01
Miches,República Dominicana,Excursión al Parque Nacional Los Haitises,"91.408,35 CL$",CLP,12 opiniones,104 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/miches/excursion-haitises-completo/,2026-02-01
Miches,República Dominicana,Traslados en Miches,"13.711,25 CL$",CLP,7.441 opiniones,163.099 viajeros,No especificado / Único,N/A,N/A,N/A,https://www.civitatis.com/es/miches/traslados/,2026-02-01
Miches,República Dominicana,Excursión a Montaña Redonda,"25.594,33 CL$",CLP,Sin valorar,17 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/miches/excursion-montana-redonda/,2026-02-01
Miches,República Dominicana,Paseo a caballo por la playa El Limón,"41.133,75 CL$",CLP,Sin valorar,20 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/miches/caballo-playa-arriba-punta-hicaco/,2026-02-01
Miches,República Dominicana,Excursión al Salto de La Jalda,"50.274,59 CL$",CLP,1 opinión,12 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/miches/excursion-salto-jalda/,2026-02-01
Miches,República Dominicana,Paseo a caballo por las playas Costa Esmeralda y Punta de la Finca,"86.837,93 CL$",CLP,Sin valorar,13 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/miches/caballo-costa-esmeralda-punta-finca/,2026-02-01
Miches,República Dominicana,Tour en kayak por la laguna del Limón,"36.563,34 CL$",CLP,Sin valorar,,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/miches/tour-kayak-laguna-limon/,2026-02-01
Miches,República Dominicana,Excursión a Montaña Redonda y la playa Esmeralda,"84.095,68 CL$",CLP,Sin valorar,11 viajeros,Montaña Redonda Paradise,info@greatdestiny.co,809-481-0712,"Montaña Redonda Paradise, S.R.L. | C/ Duarte 48, El Cedro de Miches, Miches, República Dominicana",https://www.civitatis.com/es/miches/excursion-montana-redonda-playa-esmeralda/,2026-02-01
Miches,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
La Vega,República Dominicana,Tour religioso por La Vega,"18.281,67 CL$",CLP,Sin valorar,,Yersinia Rincon,Yersiniarincon@yahoo.com,8098536101,"Hilda yersinia rincon Jimenez | Antonio Guzman, La Vega, República Dominicana",https://www.civitatis.com/es/la-vega/tour-religioso-la-vega/,2026-02-01
La Vega,República Dominicana,Tour religioso privado por La Vega,"86.837,93 CL$",CLP,Sin valorar,,Yersinia Rincon,Yersiniarincon@yahoo.com,8098536101,"Hilda yersinia rincon Jimenez | Antonio Guzman, La Vega, República Dominicana",https://www.civitatis.com/es/la-vega/tour-religioso-privado-la-vega/,2026-02-01
La Vega,República Dominicana,Excursión a los petroglifos La Piedra Letrada,"114.260,44 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/la-vega/excursion-piedra-letrada/,2026-02-01
La Vega,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
La Vega,República Dominicana,Vuelo en parapente por Jarabacoa,"60.329,51 CL$",CLP,11 opiniones,179 viajeros,Hawk Paragliding School,hawkparagliding@gmail.com,8098787366,"Asociación Dominicana de Vuelo Libre INC | Jarabacoa, La Vega, RD, Jararabacoa, La Vega., República Dominicana",https://www.civitatis.com/es/jarabacoa/vuelo-parapente-jarabacoa/,2026-02-01
La Vega,República Dominicana,Traslados en La Vega,"13.711,25 CL$",CLP,7.441 opiniones,163.099 viajeros,No especificado / Único,N/A,N/A,N/A,https://www.civitatis.com/es/la-vega/traslados/,2026-02-01
La Vega,República Dominicana,Rafting en el río Yaque del Norte,"50.274,59 CL$",CLP,12 opiniones,131 viajeros,Jaraventura,info@jaraventura.com,+1 849-885-6574,"Jaraventura SRL | Carretera la Piña, Jarabacoa, República Dominicana",https://www.civitatis.com/es/jarabacoa/rafting-rio-yaque-norte/,2026-02-01
La Vega,República Dominicana,Visita a la finca de café Monte Alto,"18.281,67 CL$",CLP,Novedad,4 viajeros,Offbeat Travel,francis@offbeattravel.us,+18098861923,"Ofbbeat Education SRL | AV. JOHN F. KENNEDY NO.263, APARTAMENTAL PROESA, EDIF. C APTO NO.304, Santo Domingo, República Dominicana",https://www.civitatis.com/es/jarabacoa/visita-finca-cafe-monte-alto/,2026-02-01
La Vega,República Dominicana,Trekking de 3 días por el Pico Duarte,"365.633,41 CL$",CLP,Sin valorar,5 viajeros,Jaraventura,info@jaraventura.com,+1 849-885-6574,"Jaraventura SRL | Carretera la Piña, Jarabacoa, República Dominicana",https://www.civitatis.com/es/jarabacoa/trekking-3-dias-pico-duarte/,2026-02-01
La Vega,República Dominicana,Tour por la iglesia Sagrado Corazón de Jesús + Comida típica,"22.852,08 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/tour-iglesia-sagrado-corazon-jesus/,2026-02-01
La Vega,República Dominicana,Visita a una granja de Moca,"33.821,09 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/visita-granja-moca/,2026-02-01
La Vega,República Dominicana,Tour de aventura en el río Cola de Pato,"41.133,75 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/tour-aventura-rio-cola-pato/,2026-02-01
La Vega,República Dominicana,Barranquismo y rápel en Jarabacoa,"59.415,42 CL$",CLP,Sin valorar,10 viajeros,Jaraventura,info@jaraventura.com,+1 849-885-6574,"Jaraventura SRL | Carretera la Piña, Jarabacoa, República Dominicana",https://www.civitatis.com/es/jarabacoa/barranquismo-rapel-jarabacoa/,2026-02-01
San Francisco de Macorís,República Dominicana,Tour del cacao por la Hacienda Esmeralda,"45.704,17 CL$",CLP,Sin valorar,20 viajeros,Chococlub Republica Dominicana,reserve@cacaotour.com,809-547-2166,"CHOCOCLUB REPUBLICA DOMINICANA INC | Prolongacion 27 de Febrero 1762, Santo Domingo, Santo Domingo, República Dominicana",https://www.civitatis.com/es/san-francisco-de-macoris/tour-cacao-hacienda-esmeralda/,2026-02-01
San Francisco de Macorís,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Damajagua ,República Dominicana,Senderismo por los Charcos de Damajagua,"53.016,84 CL$",CLP,1 opinión,13 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/damajagua/senderismo-charcos-damajagua/,2026-02-01
Damajagua ,República Dominicana,Tour en buggy por los Charcos de Damajagua,"74.269,28 CL$",CLP,Sin valorar,10 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/damajagua/tour-buggy-charcos-damajagua/,2026-02-01
Damajagua ,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Damajagua ,República Dominicana,Excursión a los Charcos de Damajagua,"68.556,26 CL$",CLP,7 opiniones,225 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/puerto-plata/excursion-charcos-damajagua/,2026-02-01
Damajagua ,República Dominicana,Excursión a Cayo Arena,"73.126,68 CL$",CLP,4 opiniones,325 viajeros,Viajes Baldemora,cayoarenajb@hotmail.com,8092843500,"Viajes Baldemora | Residencial Monte Bravo, Monte Llano, Pto. Plata, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/excursion-cayo-arena/,2026-02-01
Damajagua ,República Dominicana,Barranquismo en Damajagua + Tour en buggy,"68.556,26 CL$",CLP,Sin valorar,6 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/puerto-plata/barranquismo-damajagua-tour-buggy/,2026-02-01
Damajagua ,República Dominicana,Paseo en coche clásico por Puerto Plata,"59.415,42 CL$",CLP,3 opiniones,33 viajeros,Ecomotion Tour,ecomotiontour@gmail.com,+18097698732,"Ecomotion SRL | Av. Gregorio Luperon no.39, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/paseo-coche-clasico/,2026-02-01
Damajagua ,República Dominicana,Visita guiada por Puerto Plata,"53.930,92 CL$",CLP,4 opiniones,113 viajeros,Mstourspop,mario_susana747@hotmail.com,18098449114,"Mario Susaña Tours S.R.L. | Sabana Grande calle principal número 29, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/visita-guiada-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Visita guiada por Puerto Plata,"53.930,92 CL$",CLP,4 opiniones,113 viajeros,Elvistours,admin@elvistours.info,8297912508,"Elvis Tours, s.r.l. | plaza turisol, local 10-b, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/visita-guiada-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Free tour por Puerto Plata,¡Gratis!,CLP,Sin valorar,15 viajeros,Rothis Tours Rd,lara@amberescape.com,+18093300326,"Rothis Tours RD S.R.L. | c/ Golondrinas, edificio Castillo, apto 1, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/free-tour-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Excursión a los Charcos de Damajagua + Tirolina,"118.830,85 CL$",CLP,Sin valorar,85 viajeros,Rothis Tours Rd,lara@amberescape.com,+18093300326,"Rothis Tours RD S.R.L. | c/ Golondrinas, edificio Castillo, apto 1, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/excursion-charcos-damajagua-cruceros/,2026-02-01
Damajagua ,República Dominicana,Tour del cacao por Puerto Plata,"81.353,43 CL$",CLP,3 opiniones,19 viajeros,Atlantic Tours,atlantictoursrd@gmail.com,8099649714,"Inversiones Costa de Maimon SRL | Centro historico calle Duarte, esquina San Felipe, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-cacao-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Tour gastronómico por Puerto Plata,"68.556,26 CL$",CLP,Sin valorar,13 viajeros,Rincones De Mi Pais,alneyuribe@gmail.com,8292857733,"Pure Dominican Vacations Srl | Calle Helios #37, Edificio Narciso I, Apto 3-C, Bella Vista, Santo Domingo, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-gastronomico-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Tour en kayak por Puerto Plata,"68.556,26 CL$",CLP,Sin valorar,4 viajeros,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-kayak-salinas-bani/,2026-02-01
Damajagua ,República Dominicana,Tour en buggy por Puerto Plata,"86.837,93 CL$",CLP,Sin valorar,59 viajeros,Buggy Puerto Plata De Garcia Adventures,dawingarcia@hotmail.com,8099181206,"D'Aventura Garcia & Sanchez SRL | calle Principal muños, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-buggy-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Tour en buggy por Puerto Plata,"86.837,93 CL$",CLP,Sin valorar,59 viajeros,Super Buggys Puerto Plata,superbugguies01@gmail.com,8098414125,"VICTORIANO SANTOS PERALTA | 57000 Calle principal los ciruelos #02, Villa Montellano, Puerto Plata, Rep. Dom., Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-buggy-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Tirolina en el Monkeyland,"82.267,51 CL$",CLP,4 opiniones,19 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/puerto-plata/tirolina-monkey-jungle/,2026-02-01
Damajagua ,República Dominicana,Excursión al parque Coconut Cove,"44.790,09 CL$",CLP,Sin valorar,3 viajeros,Chukka Caribbean Adventures,itomlinson@chukka.com,+1-876-358-6212,"Chukka Caribbean Adventures Limited | Freeport Shopping Center, Shop #2 Freeport, Bahía Montego, Jamaica",https://www.civitatis.com/es/puerto-plata/excursion-parque-coconut-cove/,2026-02-01
Damajagua ,República Dominicana,Tour de la cultura dominicana,"68.556,26 CL$",CLP,Sin valorar,4 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-cultura-dominicana/,2026-02-01
Damajagua ,República Dominicana,Excursión al río Sonador,"55.354,68 CL$",CLP,Novedad,,J.a. Jose Transfer And Tours,info@jatransfersandtours.com,+1 829 920-0153,"JOSE ALBERTO GONZALEZ TORRES | Calle 7, No. 11, sector Los Olivas, San Felipe de Puerto Plata, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/excursion-rio-sonador/,2026-02-01
Damajagua ,República Dominicana,Paseo a caballo por la playa de Puerto Plata,"41.133,75 CL$",CLP,1 opinión,8 viajeros,Buggy Puerto Plata De Garcia Adventures,dawingarcia@hotmail.com,8099181206,"D'Aventura Garcia & Sanchez SRL | calle Principal muños, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/paseo-caballo-playa/,2026-02-01
Damajagua ,República Dominicana,Tirolina en Puerto Plata para cruceros,"68.547,12 CL$",CLP,Sin valorar,2 viajeros,Country World S.r.l.,countryworld-dr@outlook.com,18297905555,"Inter Hispaniola S.R.L. | C/Principal #10, Costambar, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tirolina-puerto-plata-cruceros/,2026-02-01
Damajagua ,República Dominicana,Tour de béisbol por Puerto Plata,"80.439,35 CL$",CLP,Sin valorar,,Atlantic Tours,atlantictoursrd@gmail.com,8099649714,"Inversiones Costa de Maimon SRL | Centro historico calle Duarte, esquina San Felipe, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-beisbol-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Parasailing en Puerto Plata,"72.212,59 CL$",CLP,Novedad,,Seapro,it@seaprodivers.com,8095436265,"DEPORTES MARINOS PROFESIONALES S.R.L, | Puerto Plata, Punta Cana, República Dominicana",https://www.civitatis.com/es/puerto-plata/parasailing-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Tour por Puerto Plata y Taino Valley,"81.353,43 CL$",CLP,2 opiniones,6 viajeros,Taino Valley Tropical Park Srl,info@tainovalley.com,8297077444,"Taino Valley Tropical Park Srl | Carretera Turistica G. Luperon  Puerto Plata  < > Santiago, Tubagua (Puerto Plata), República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-puerto-plata-taino-valley/,2026-02-01
Damajagua ,República Dominicana,Tour de aventura en Puerto Plata,"81.353,43 CL$",CLP,Sin valorar,,Mega Adventures,gerenciadeventas@megaadventuresdr.com,8297566952,"MEGA ADVENTURES RRL | Carretera Luperon Km 3.5 plaza turizol Local 60A, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-aventura-puerto-plata/,2026-02-01
Damajagua ,República Dominicana,Crucero por la costa de Puerto Plata y Monte Cristi,"146.253,36 CL$",CLP,Sin valorar,17 viajeros,Gray Line República Dominicana,Otacoordinator@graylinedr.com,8099333500,"DOMINICANA EXPERIENCE DMC, SRL | C/ DOCTORA VIVENES NO.1, VIA CABO ENGAÑO, VERON, PUNTA CANA, HIGUEY, República Dominicana",https://www.civitatis.com/es/puerto-plata/catamaran-puerto-plata-montecristi/,2026-02-01
Damajagua ,República Dominicana,Tour en bicicleta por Puerto Plata,"45.704,17 CL$",CLP,Sin valorar,25 viajeros,Elvistours,admin@elvistours.info,8297912508,"Elvis Tours, s.r.l. | plaza turisol, local 10-b, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-bicicleta-puerto-plata/,2026-02-01
Moca,República Dominicana,Tour por la iglesia Sagrado Corazón de Jesús + Comida típica,"22.852,08 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/tour-iglesia-sagrado-corazon-jesus/,2026-02-01
Moca,República Dominicana,Tour de aventura en el río Cola de Pato,"41.133,75 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/tour-aventura-rio-cola-pato/,2026-02-01
Moca,República Dominicana,Visita a una granja de Moca,"33.821,09 CL$",CLP,Sin valorar,,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/moca/visita-granja-moca/,2026-02-01
Moca,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Moca,República Dominicana,Tour religioso privado por La Vega,"86.837,93 CL$",CLP,Sin valorar,,Yersinia Rincon,Yersiniarincon@yahoo.com,8098536101,"Hilda yersinia rincon Jimenez | Antonio Guzman, La Vega, República Dominicana",https://www.civitatis.com/es/la-vega/tour-religioso-privado-la-vega/,2026-02-01
Moca,República Dominicana,Tour religioso por La Vega,"18.281,67 CL$",CLP,Sin valorar,,Yersinia Rincon,Yersiniarincon@yahoo.com,8098536101,"Hilda yersinia rincon Jimenez | Antonio Guzman, La Vega, República Dominicana",https://www.civitatis.com/es/la-vega/tour-religioso-la-vega/,2026-02-01
Azua,República Dominicana,Excursión al lago Enriquillo,"132.542,11 CL$",CLP,Sin valorar,42 viajeros,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/azua/excursion-lago-enriquillo/,2026-02-01
Azua,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Constanza,República Dominicana,Excursión a las pirámides de Valle Nuevo y Aguas Blancas,"77.697,10 CL$",CLP,Sin valorar,2 viajeros,Offbeat Travel,francis@offbeattravel.us,+18098861923,"Ofbbeat Education SRL | AV. JOHN F. KENNEDY NO.263, APARTAMENTAL PROESA, EDIF. C APTO NO.304, Santo Domingo, República Dominicana",https://www.civitatis.com/es/constanza-republica-dominicana/piramides-valle-nuevo-aguas-blancas/,2026-02-01
